,max_protest_time,initial_people,memory_T,contact_frequency,max_threshold,proportion_of_spreaders,dose-unit,Society-Type,red_ones
277852,3,300,1,0.25,3,0.02,1,"""Closed""",4
277984,3,300,1,0.25,3,0.02,1,"""Closed""",2
277990,3,300,1,0.25,3,0.02,1,"""Closed""",4
277999,3,300,1,0.25,3,0.02,1,"""Closed""",3
278225,3,300,1,0.25,3,0.02,1,"""Normal""",9
278256,3,300,1,0.25,3,0.02,1,"""Normal""",12
278273,3,300,1,0.25,3,0.02,1,"""Normal""",5
278576,3,300,1,0.25,3,0.02,1,"""Normal""",8
278704,3,300,1,0.25,3,0.02,1,"""Normal""",10
278764,3,300,1,0.25,3,0.02,1,"""Normal""",4
278790,3,300,1,0.25,3,0.02,1,"""Normal""",6
278808,3,300,1,0.25,3,0.02,1,"""Normal""",8
279065,3,300,1,0.25,3,0.02,1,"""Normal""",15
279079,3,300,1,0.25,3,0.02,1,"""Normal""",7
279085,3,300,1,0.25,3,0.02,1,"""Normal""",11
279361,3,300,1,0.25,3,0.02,1,"""Normal""",7
279505,3,300,1,0.25,3,0.02,1,"""Normal""",8
279579,3,300,1,0.25,3,0.02,1,"""Normal""",18
279586,3,300,1,0.25,3,0.02,1,"""Normal""",4
279589,3,300,1,0.25,3,0.02,1,"""Normal""",9
279840,3,300,1,0.25,3,0.02,1,"""Normal""",13
279869,3,300,1,0.25,3,0.02,1,"""Normal""",11
279980,3,300,1,0.25,3,0.02,1,"""Normal""",8
280162,3,300,1,0.25,3,0.02,1,"""Normal""",16
280290,3,300,1,0.25,3,0.02,1,"""Normal""",4
280353,3,300,1,0.25,3,0.02,1,"""Normal""",7
280377,3,300,1,0.25,3,0.02,1,"""Normal""",12
280437,3,300,1,0.25,3,0.02,1,"""Normal""",14
280630,3,300,1,0.25,3,0.02,1,"""Normal""",14
280632,3,300,1,0.25,3,0.02,1,"""Normal""",14
280957,3,300,1,0.25,3,0.02,1,"""Normal""",13
281072,3,300,1,0.25,3,0.02,1,"""Normal""",14
281106,3,300,1,0.25,3,0.02,1,"""Normal""",11
281170,3,300,1,0.25,3,0.02,1,"""Normal""",10
281186,3,300,1,0.25,3,0.02,1,"""Normal""",7
281187,3,300,1,0.25,3,0.02,1,"""Normal""",13
281308,3,300,1,0.25,3,0.02,1,"""Normal""",5
281331,3,300,1,0.25,3,0.02,1,"""Normal""",11
281658,3,300,1,0.25,3,0.02,1,"""Normal""",7
281840,3,300,1,0.25,3,0.02,1,"""Normal""",16
281908,3,300,1,0.25,3,0.02,1,"""Normal""",6
281928,3,300,1,0.25,3,0.02,1,"""Normal""",15
282005,3,300,1,0.25,3,0.02,1,"""Normal""",16
282057,3,300,1,0.25,3,0.02,1,"""Normal""",7
282161,3,300,1,0.25,3,0.02,1,"""Normal""",8
282371,3,300,1,0.25,3,0.02,1,"""Normal""",10
282439,3,300,1,0.25,3,0.02,1,"""Normal""",5
282588,3,300,1,0.25,3,0.02,1,"""Normal""",4
282702,3,300,1,0.25,3,0.02,1,"""Normal""",8
282744,3,300,1,0.25,3,0.02,1,"""Normal""",11
282790,3,300,1,0.25,3,0.02,1,"""Normal""",6
282889,3,300,1,0.25,3,0.02,1,"""Normal""",3
282989,3,300,1,0.25,3,0.02,1,"""Normal""",7
283239,3,300,1,0.25,3,0.02,1,"""Normal""",11
283330,3,300,1,0.25,3,0.02,1,"""Open""",26
283438,3,300,1,0.25,3,0.02,1,"""Open""",26
283485,3,300,1,0.25,3,0.02,1,"""Open""",25
283539,3,300,1,0.25,3,0.02,1,"""Open""",24
283546,3,300,1,0.25,3,0.02,1,"""Open""",28
283645,3,300,1,0.25,3,0.02,1,"""Open""",30
283732,3,300,1,0.25,3,0.02,1,"""Open""",25
284121,3,300,1,0.25,3,0.02,1,"""Open""",25
284128,3,300,1,0.25,3,0.02,1,"""Open""",21
284241,3,300,1,0.25,3,0.02,1,"""Open""",21
284286,3,300,1,0.25,3,0.02,1,"""Open""",31
284308,3,300,1,0.25,3,0.02,1,"""Open""",22
284357,3,300,1,0.25,3,0.02,1,"""Open""",26
284451,3,300,1,0.25,3,0.02,1,"""Open""",19
284487,3,300,1,0.25,3,0.02,1,"""Open""",24
284955,3,300,1,0.25,3,0.02,1,"""Open""",20
285010,3,300,1,0.25,3,0.02,1,"""Open""",26
285018,3,300,1,0.25,3,0.02,1,"""Open""",27
285096,3,300,1,0.25,3,0.02,1,"""Open""",21
285177,3,300,1,0.25,3,0.02,1,"""Open""",22
285214,3,300,1,0.25,3,0.02,1,"""Open""",17
285218,3,300,1,0.25,3,0.02,1,"""Open""",27
285247,3,300,1,0.25,3,0.02,1,"""Open""",33
285767,3,300,1,0.25,3,0.02,1,"""Open""",32
285777,3,300,1,0.25,3,0.02,1,"""Open""",19
285813,3,300,1,0.25,3,0.02,1,"""Open""",20
285895,3,300,1,0.25,3,0.02,1,"""Open""",21
285950,3,300,1,0.25,3,0.02,1,"""Open""",34
286007,3,300,1,0.25,3,0.02,1,"""Open""",23
286107,3,300,1,0.25,3,0.02,1,"""Open""",17
286230,3,300,1,0.25,3,0.02,1,"""Open""",29
286524,3,300,1,0.25,3,0.02,1,"""Open""",24
286552,3,300,1,0.25,3,0.02,1,"""Open""",24
286577,3,300,1,0.25,3,0.02,1,"""Open""",30
286672,3,300,1,0.25,3,0.02,1,"""Open""",26
286739,3,300,1,0.25,3,0.02,1,"""Open""",19
286758,3,300,1,0.25,3,0.02,1,"""Open""",9
287000,3,300,1,0.25,3,0.02,1,"""Open""",33
287051,3,300,1,0.25,3,0.02,1,"""Open""",23
287293,3,300,1,0.25,3,0.02,1,"""Open""",17
287323,3,300,1,0.25,3,0.02,1,"""Open""",26
287349,3,300,1,0.25,3,0.02,1,"""Open""",18
287499,3,300,1,0.25,3,0.02,1,"""Open""",21
287523,3,300,1,0.25,3,0.02,1,"""Open""",12
287602,3,300,1,0.25,3,0.02,1,"""Open""",14
287824,3,300,1,0.25,3,0.02,1,"""Open""",28
288049,3,300,1,0.25,3,0.02,1,"""Open""",12
288082,3,300,1,0.25,3,0.02,1,"""Open""",39
288092,3,300,1,0.25,3,0.02,1,"""Open""",22
288094,3,300,1,0.25,3,0.02,1,"""Open""",21
288313,3,300,1,0.5,3,0.02,1,"""Closed""",3
288321,3,300,1,0.5,3,0.02,1,"""Closed""",2
288435,3,300,1,0.5,3,0.02,1,"""Closed""",5
288634,3,300,1,0.5,3,0.02,1,"""Closed""",2
288829,3,300,1,0.5,3,0.02,1,"""Closed""",2
288860,3,300,1,0.5,3,0.02,1,"""Closed""",2
288889,3,300,1,0.5,3,0.02,1,"""Closed""",0
288920,3,300,1,0.5,3,0.02,1,"""Closed""",4
289129,3,300,1,0.5,3,0.02,1,"""Closed""",2
289148,3,300,1,0.5,3,0.02,1,"""Closed""",3
289187,3,300,1,0.5,3,0.02,1,"""Closed""",1
289463,3,300,1,0.5,3,0.02,1,"""Closed""",4
289630,3,300,1,0.5,3,0.02,1,"""Closed""",3
289712,3,300,1,0.5,3,0.02,1,"""Closed""",2
289717,3,300,1,0.5,3,0.02,1,"""Closed""",4
289764,3,300,1,0.5,3,0.02,1,"""Closed""",1
289928,3,300,1,0.5,3,0.02,1,"""Closed""",7
289941,3,300,1,0.5,3,0.02,1,"""Closed""",1
289946,3,300,1,0.5,3,0.02,1,"""Closed""",2
290224,3,300,1,0.5,3,0.02,1,"""Closed""",2
290449,3,300,1,0.5,3,0.02,1,"""Closed""",2
290522,3,300,1,0.5,3,0.02,1,"""Closed""",1
290534,3,300,1,0.5,3,0.02,1,"""Closed""",3
290673,3,300,1,0.5,3,0.02,1,"""Closed""",3
290690,3,300,1,0.5,3,0.02,1,"""Closed""",1
290736,3,300,1,0.5,3,0.02,1,"""Closed""",0
290744,3,300,1,0.5,3,0.02,1,"""Closed""",4
291031,3,300,1,0.5,3,0.02,1,"""Closed""",5
291234,3,300,1,0.5,3,0.02,1,"""Closed""",2
291304,3,300,1,0.5,3,0.02,1,"""Closed""",5
291339,3,300,1,0.5,3,0.02,1,"""Closed""",0
291437,3,300,1,0.5,3,0.02,1,"""Closed""",4
291493,3,300,1,0.5,3,0.02,1,"""Closed""",3
291569,3,300,1,0.5,3,0.02,1,"""Closed""",1
291635,3,300,1,0.5,3,0.02,1,"""Closed""",2
291906,3,300,1,0.5,3,0.02,1,"""Closed""",4
291966,3,300,1,0.5,3,0.02,1,"""Closed""",3
292076,3,300,1,0.5,3,0.02,1,"""Closed""",4
292108,3,300,1,0.5,3,0.02,1,"""Closed""",2
292206,3,300,1,0.5,3,0.02,1,"""Closed""",5
292288,3,300,1,0.5,3,0.02,1,"""Closed""",4
292355,3,300,1,0.5,3,0.02,1,"""Closed""",3
292639,3,300,1,0.5,3,0.02,1,"""Closed""",6
292696,3,300,1,0.5,3,0.02,1,"""Closed""",5
292762,3,300,1,0.5,3,0.02,1,"""Closed""",9
292858,3,300,1,0.5,3,0.02,1,"""Closed""",0
292897,3,300,1,0.5,3,0.02,1,"""Closed""",3
292984,3,300,1,0.5,3,0.02,1,"""Closed""",2
293104,3,300,1,0.5,3,0.02,1,"""Closed""",2
293145,3,300,1,0.5,3,0.02,1,"""Closed""",6
293504,3,300,1,0.5,3,0.02,1,"""Normal""",9
293551,3,300,1,0.5,3,0.02,1,"""Normal""",19
293573,3,300,1,0.5,3,0.02,1,"""Normal""",9
293623,3,300,1,0.5,3,0.02,1,"""Normal""",14
293720,3,300,1,0.5,3,0.02,1,"""Normal""",19
293818,3,300,1,0.5,3,0.02,1,"""Normal""",13
293881,3,300,1,0.5,3,0.02,1,"""Normal""",22
293904,3,300,1,0.5,3,0.02,1,"""Normal""",21
294239,3,300,1,0.5,3,0.02,1,"""Normal""",14
294273,3,300,1,0.5,3,0.02,1,"""Normal""",23
294383,3,300,1,0.5,3,0.02,1,"""Normal""",13
294469,3,300,1,0.5,3,0.02,1,"""Normal""",20
294612,3,300,1,0.5,3,0.02,1,"""Normal""",28
294676,3,300,1,0.5,3,0.02,1,"""Normal""",13
294678,3,300,1,0.5,3,0.02,1,"""Normal""",14
294968,3,300,1,0.5,3,0.02,1,"""Normal""",24
295021,3,300,1,0.5,3,0.02,1,"""Normal""",28
295144,3,300,1,0.5,3,0.02,1,"""Normal""",15
295196,3,300,1,0.5,3,0.02,1,"""Normal""",14
295215,3,300,1,0.5,3,0.02,1,"""Normal""",5
295315,3,300,1,0.5,3,0.02,1,"""Normal""",19
295397,3,300,1,0.5,3,0.02,1,"""Normal""",14
295444,3,300,1,0.5,3,0.02,1,"""Normal""",22
295730,3,300,1,0.5,3,0.02,1,"""Normal""",26
295850,3,300,1,0.5,3,0.02,1,"""Normal""",15
295934,3,300,1,0.5,3,0.02,1,"""Normal""",22
295987,3,300,1,0.5,3,0.02,1,"""Normal""",14
296140,3,300,1,0.5,3,0.02,1,"""Normal""",6
296150,3,300,1,0.5,3,0.02,1,"""Normal""",45
296197,3,300,1,0.5,3,0.02,1,"""Normal""",16
296247,3,300,1,0.5,3,0.02,1,"""Normal""",17
296535,3,300,1,0.5,3,0.02,1,"""Normal""",20
296620,3,300,1,0.5,3,0.02,1,"""Normal""",19
296691,3,300,1,0.5,3,0.02,1,"""Normal""",23
296711,3,300,1,0.5,3,0.02,1,"""Normal""",34
297003,3,300,1,0.5,3,0.02,1,"""Normal""",18
297053,3,300,1,0.5,3,0.02,1,"""Normal""",17
297067,3,300,1,0.5,3,0.02,1,"""Normal""",18
297125,3,300,1,0.5,3,0.02,1,"""Normal""",10
297317,3,300,1,0.5,3,0.02,1,"""Normal""",17
297420,3,300,1,0.5,3,0.02,1,"""Normal""",18
297468,3,300,1,0.5,3,0.02,1,"""Normal""",21
297522,3,300,1,0.5,3,0.02,1,"""Normal""",26
297742,3,300,1,0.5,3,0.02,1,"""Normal""",9
297800,3,300,1,0.5,3,0.02,1,"""Normal""",30
297811,3,300,1,0.5,3,0.02,1,"""Normal""",37
298046,3,300,1,0.5,3,0.02,1,"""Normal""",15
298114,3,300,1,0.5,3,0.02,1,"""Normal""",25
298192,3,300,1,0.5,3,0.02,1,"""Normal""",17
298198,3,300,1,0.5,3,0.02,1,"""Normal""",24
298325,3,300,1,0.5,3,0.02,1,"""Open""",71
298562,3,300,1,0.5,3,0.02,1,"""Open""",109
298632,3,300,1,0.5,3,0.02,1,"""Open""",74
298657,3,300,1,0.5,3,0.02,1,"""Open""",71
298864,3,300,1,0.5,3,0.02,1,"""Open""",84
298866,3,300,1,0.5,3,0.02,1,"""Open""",76
299073,3,300,1,0.5,3,0.02,1,"""Open""",87
299135,3,300,1,0.5,3,0.02,1,"""Open""",71
299139,3,300,1,0.5,3,0.02,1,"""Open""",87
299318,3,300,1,0.5,3,0.02,1,"""Open""",83
299382,3,300,1,0.5,3,0.02,1,"""Open""",81
299387,3,300,1,0.5,3,0.02,1,"""Open""",80
299611,3,300,1,0.5,3,0.02,1,"""Open""",93
299788,3,300,1,0.5,3,0.02,1,"""Open""",102
299884,3,300,1,0.5,3,0.02,1,"""Open""",80
299895,3,300,1,0.5,3,0.02,1,"""Open""",92
299922,3,300,1,0.5,3,0.02,1,"""Open""",88
300068,3,300,1,0.5,3,0.02,1,"""Open""",61
300191,3,300,1,0.5,3,0.02,1,"""Open""",72
300241,3,300,1,0.5,3,0.02,1,"""Open""",87
300370,3,300,1,0.5,3,0.02,1,"""Open""",82
300713,3,300,1,0.5,3,0.02,1,"""Open""",88
300730,3,300,1,0.5,3,0.02,1,"""Open""",109
300749,3,300,1,0.5,3,0.02,1,"""Open""",93
300784,3,300,1,0.5,3,0.02,1,"""Open""",123
300854,3,300,1,0.5,3,0.02,1,"""Open""",107
300972,3,300,1,0.5,3,0.02,1,"""Open""",97
301021,3,300,1,0.5,3,0.02,1,"""Open""",101
301163,3,300,1,0.5,3,0.02,1,"""Open""",73
301482,3,300,1,0.5,3,0.02,1,"""Open""",94
301500,3,300,1,0.5,3,0.02,1,"""Open""",116
301504,3,300,1,0.5,3,0.02,1,"""Open""",99
301591,3,300,1,0.5,3,0.02,1,"""Open""",90
301649,3,300,1,0.5,3,0.02,1,"""Open""",101
301760,3,300,1,0.5,3,0.02,1,"""Open""",89
301883,3,300,1,0.5,3,0.02,1,"""Open""",78
302028,3,300,1,0.5,3,0.02,1,"""Open""",93
302255,3,300,1,0.5,3,0.02,1,"""Open""",93
302271,3,300,1,0.5,3,0.02,1,"""Open""",99
302308,3,300,1,0.5,3,0.02,1,"""Open""",113
302388,3,300,1,0.5,3,0.02,1,"""Open""",68
302583,3,300,1,0.5,3,0.02,1,"""Open""",99
302593,3,300,1,0.5,3,0.02,1,"""Open""",111
302692,3,300,1,0.5,3,0.02,1,"""Open""",88
302909,3,300,1,0.5,3,0.02,1,"""Open""",78
302938,3,300,1,0.5,3,0.02,1,"""Open""",76
302973,3,300,1,0.5,3,0.02,1,"""Open""",97
302993,3,300,1,0.5,3,0.02,1,"""Open""",100
303045,3,300,1,0.5,3,0.02,1,"""Open""",68
303468,3,300,1,0.75,3,0.02,1,"""Closed""",7
303518,3,300,1,0.5,3,0.02,1,"""Open""",113
303726,3,300,1,0.75,3,0.02,1,"""Closed""",5
303733,3,300,1,0.75,3,0.02,1,"""Closed""",17
303745,3,300,1,0.75,3,0.02,1,"""Closed""",13
303760,3,300,1,0.75,3,0.02,1,"""Closed""",2
303818,3,300,1,0.75,3,0.02,1,"""Closed""",7
303837,3,300,1,0.75,3,0.02,1,"""Closed""",2
304220,3,300,1,0.75,3,0.02,1,"""Closed""",3
304321,3,300,1,0.75,3,0.02,1,"""Closed""",15
304516,3,300,1,0.75,3,0.02,1,"""Closed""",1
304520,3,300,1,0.75,3,0.02,1,"""Closed""",7
304561,3,300,1,0.75,3,0.02,1,"""Closed""",12
304594,3,300,1,0.75,3,0.02,1,"""Closed""",11
304598,3,300,1,0.75,3,0.02,1,"""Closed""",8
304755,3,300,1,0.75,3,0.02,1,"""Closed""",1
305011,3,300,1,0.75,3,0.02,1,"""Closed""",7
305086,3,300,1,0.75,3,0.02,1,"""Closed""",2
305324,3,300,1,0.75,3,0.02,1,"""Closed""",8
305336,3,300,1,0.75,3,0.02,1,"""Closed""",1
305338,3,300,1,0.75,3,0.02,1,"""Closed""",3
305371,3,300,1,0.75,3,0.02,1,"""Closed""",13
305382,3,300,1,0.75,3,0.02,1,"""Closed""",2
305703,3,300,1,0.75,3,0.02,1,"""Closed""",8
305834,3,300,1,0.75,3,0.02,1,"""Closed""",5
305903,3,300,1,0.75,3,0.02,1,"""Closed""",2
306104,3,300,1,0.75,3,0.02,1,"""Closed""",4
306127,3,300,1,0.75,3,0.02,1,"""Closed""",4
306141,3,300,1,0.75,3,0.02,1,"""Closed""",10
306148,3,300,1,0.75,3,0.02,1,"""Closed""",4
306221,3,300,1,0.75,3,0.02,1,"""Closed""",19
306476,3,300,1,0.75,3,0.02,1,"""Closed""",1
306613,3,300,1,0.75,3,0.02,1,"""Closed""",8
306815,3,300,1,0.75,3,0.02,1,"""Closed""",2
306877,3,300,1,0.75,3,0.02,1,"""Closed""",0
306908,3,300,1,0.75,3,0.02,1,"""Closed""",6
306950,3,300,1,0.75,3,0.02,1,"""Closed""",11
306957,3,300,1,0.75,3,0.02,1,"""Closed""",7
307060,3,300,1,0.75,3,0.02,1,"""Closed""",11
307245,3,300,1,0.75,3,0.02,1,"""Closed""",2
307412,3,300,1,0.75,3,0.02,1,"""Closed""",6
307669,3,300,1,0.75,3,0.02,1,"""Closed""",7
307688,3,300,1,0.75,3,0.02,1,"""Closed""",11
307720,3,300,1,0.75,3,0.02,1,"""Closed""",7
307722,3,300,1,0.75,3,0.02,1,"""Closed""",5
307778,3,300,1,0.75,3,0.02,1,"""Closed""",7
307895,3,300,1,0.75,3,0.02,1,"""Closed""",6
308032,3,300,1,0.75,3,0.02,1,"""Closed""",3
308227,3,300,1,0.75,3,0.02,1,"""Closed""",0
308399,3,300,1,0.75,3,0.02,1,"""Closed""",4
308522,3,300,1,0.75,3,0.02,1,"""Normal""",46
308526,3,300,1,0.75,3,0.02,1,"""Closed""",13
308553,3,300,1,0.75,3,0.02,1,"""Normal""",33
308596,3,300,1,0.75,3,0.02,1,"""Normal""",63
308692,3,300,1,0.75,3,0.02,1,"""Normal""",80
308818,3,300,1,0.75,3,0.02,1,"""Normal""",99
309076,3,300,1,0.75,3,0.02,1,"""Normal""",54
309123,3,300,1,0.75,3,0.02,1,"""Normal""",61
309215,3,300,1,0.75,3,0.02,1,"""Normal""",74
309293,3,300,1,0.75,3,0.02,1,"""Normal""",67
309438,3,300,1,0.75,3,0.02,1,"""Normal""",98
309487,3,300,1,0.75,3,0.02,1,"""Normal""",61
309626,3,300,1,0.75,3,0.02,1,"""Normal""",46
309727,3,300,1,0.75,3,0.02,1,"""Normal""",75
309830,3,300,1,0.75,3,0.02,1,"""Normal""",46
309841,3,300,1,0.75,3,0.02,1,"""Normal""",65
310032,3,300,1,0.75,3,0.02,1,"""Normal""",49
310153,3,300,1,0.75,3,0.02,1,"""Normal""",71
310199,3,300,1,0.75,3,0.02,1,"""Normal""",47
310261,3,300,1,0.75,3,0.02,1,"""Normal""",57
310412,3,300,1,0.75,3,0.02,1,"""Normal""",40
310625,3,300,1,0.75,3,0.02,1,"""Normal""",82
310627,3,300,1,0.75,3,0.02,1,"""Normal""",67
310685,3,300,1,0.75,3,0.02,1,"""Normal""",89
310796,3,300,1,0.75,3,0.02,1,"""Normal""",52
310952,3,300,1,0.75,3,0.02,1,"""Normal""",78
310965,3,300,1,0.75,3,0.02,1,"""Normal""",86
311069,3,300,1,0.75,3,0.02,1,"""Normal""",72
311196,3,300,1,0.75,3,0.02,1,"""Normal""",40
311401,3,300,1,0.75,3,0.02,1,"""Normal""",100
311463,3,300,1,0.75,3,0.02,1,"""Normal""",61
311599,3,300,1,0.75,3,0.02,1,"""Normal""",67
311607,3,300,1,0.75,3,0.02,1,"""Normal""",64
311717,3,300,1,0.75,3,0.02,1,"""Normal""",72
311795,3,300,1,0.75,3,0.02,1,"""Normal""",30
311965,3,300,1,0.75,3,0.02,1,"""Normal""",50
312000,3,300,1,0.75,3,0.02,1,"""Normal""",67
312138,3,300,1,0.75,3,0.02,1,"""Normal""",93
312211,3,300,1,0.75,3,0.02,1,"""Normal""",38
312408,3,300,1,0.75,3,0.02,1,"""Normal""",56
312484,3,300,1,0.75,3,0.02,1,"""Normal""",52
312519,3,300,1,0.75,3,0.02,1,"""Normal""",65
312612,3,300,1,0.75,3,0.02,1,"""Normal""",50
312711,3,300,1,0.75,3,0.02,1,"""Normal""",54
312782,3,300,1,0.75,3,0.02,1,"""Normal""",73
312914,3,300,1,0.75,3,0.02,1,"""Normal""",54
313001,3,300,1,0.75,3,0.02,1,"""Normal""",58
313197,3,300,1,0.75,3,0.02,1,"""Normal""",59
313204,3,300,1,0.75,3,0.02,1,"""Normal""",57
313371,3,300,1,0.75,3,0.02,1,"""Normal""",34
313512,3,300,1,0.75,3,0.02,1,"""Open""",169
313572,3,300,1,0.75,3,0.02,1,"""Open""",155
313753,3,300,1,0.75,3,0.02,1,"""Open""",153
313754,3,300,1,0.75,3,0.02,1,"""Open""",162
313804,3,300,1,0.75,3,0.02,1,"""Normal""",50
313940,3,300,1,0.75,3,0.02,1,"""Open""",156
313975,3,300,1,0.75,3,0.02,1,"""Open""",139
314123,3,300,1,0.75,3,0.02,1,"""Open""",158
314292,3,300,1,0.75,3,0.02,1,"""Open""",162
314364,3,300,1,0.75,3,0.02,1,"""Open""",157
314553,3,300,1,0.75,3,0.02,1,"""Open""",154
314562,3,300,1,0.75,3,0.02,1,"""Open""",157
314708,3,300,1,0.75,3,0.02,1,"""Open""",151
314711,3,300,1,0.75,3,0.02,1,"""Open""",149
314754,3,300,1,0.75,3,0.02,1,"""Open""",158
314940,3,300,1,0.75,3,0.02,1,"""Open""",170
315068,3,300,1,0.75,3,0.02,1,"""Open""",156
315209,3,300,1,0.75,3,0.02,1,"""Open""",146
315334,3,300,1,0.75,3,0.02,1,"""Open""",160
315402,3,300,1,0.75,3,0.02,1,"""Open""",154
315572,3,300,1,0.75,3,0.02,1,"""Open""",161
315576,3,300,1,0.75,3,0.02,1,"""Open""",162
315589,3,300,1,0.75,3,0.02,1,"""Open""",150
315731,3,300,1,0.75,3,0.02,1,"""Open""",145
315829,3,300,1,0.75,3,0.02,1,"""Open""",153
316031,3,300,1,0.75,3,0.02,1,"""Open""",165
316120,3,300,1,0.75,3,0.02,1,"""Open""",173
316168,3,300,1,0.75,3,0.02,1,"""Open""",160
316336,3,300,1,0.75,3,0.02,1,"""Open""",158
316406,3,300,1,0.75,3,0.02,1,"""Open""",169
316512,3,300,1,0.75,3,0.02,1,"""Open""",160
316532,3,300,1,0.75,3,0.02,1,"""Open""",151
316566,3,300,1,0.75,3,0.02,1,"""Open""",154
316808,3,300,1,0.75,3,0.02,1,"""Open""",160
316878,3,300,1,0.75,3,0.02,1,"""Open""",165
316941,3,300,1,0.75,3,0.02,1,"""Open""",148
317204,3,300,1,0.75,3,0.02,1,"""Open""",165
317273,3,300,1,0.75,3,0.02,1,"""Open""",151
317314,3,300,1,0.75,3,0.02,1,"""Open""",144
317329,3,300,1,0.75,3,0.02,1,"""Open""",155
317429,3,300,1,0.75,3,0.02,1,"""Open""",150
317594,3,300,1,0.75,3,0.02,1,"""Open""",151
317608,3,300,1,0.75,3,0.02,1,"""Open""",166
317690,3,300,1,0.75,3,0.02,1,"""Open""",175
317942,3,300,1,0.75,3,0.02,1,"""Open""",123
318067,3,300,1,0.75,3,0.02,1,"""Open""",146
318125,3,300,1,0.75,3,0.02,1,"""Open""",140
318232,3,300,1,0.75,3,0.02,1,"""Open""",151
318381,3,300,1,0.75,3,0.02,1,"""Open""",138
318411,3,300,1,0.75,3,0.02,1,"""Open""",157
318414,3,300,1,0.75,3,0.02,1,"""Open""",144
318443,3,300,2,0.25,3,0.02,1,"""Closed""",14
318819,3,300,2,0.25,3,0.02,1,"""Closed""",8
318833,3,300,2,0.25,3,0.02,1,"""Closed""",11
318904,3,300,2,0.25,3,0.02,1,"""Closed""",4
318943,3,300,2,0.25,3,0.02,1,"""Closed""",14
319156,3,300,2,0.25,3,0.02,1,"""Closed""",3
319205,3,300,2,0.25,3,0.02,1,"""Closed""",14
319280,3,300,2,0.25,3,0.02,1,"""Closed""",16
319308,3,300,2,0.25,3,0.02,1,"""Closed""",12
319595,3,300,2,0.25,3,0.02,1,"""Closed""",21
319617,3,300,2,0.25,3,0.02,1,"""Closed""",12
319724,3,300,2,0.25,3,0.02,1,"""Closed""",18
319730,3,300,2,0.25,3,0.02,1,"""Closed""",10
319965,3,300,2,0.25,3,0.02,1,"""Closed""",13
320032,3,300,2,0.25,3,0.02,1,"""Closed""",13
320103,3,300,2,0.25,3,0.02,1,"""Closed""",3
320121,3,300,2,0.25,3,0.02,1,"""Closed""",11
320402,3,300,2,0.25,3,0.02,1,"""Closed""",9
320409,3,300,2,0.25,3,0.02,1,"""Closed""",2
320499,3,300,2,0.25,3,0.02,1,"""Closed""",14
320556,3,300,2,0.25,3,0.02,1,"""Closed""",17
320796,3,300,2,0.25,3,0.02,1,"""Closed""",14
320808,3,300,2,0.25,3,0.02,1,"""Closed""",6
320911,3,300,2,0.25,3,0.02,1,"""Closed""",13
320997,3,300,2,0.25,3,0.02,1,"""Closed""",20
321165,3,300,2,0.25,3,0.02,1,"""Closed""",10
321248,3,300,2,0.25,3,0.02,1,"""Closed""",10
321259,3,300,2,0.25,3,0.02,1,"""Closed""",10
321334,3,300,2,0.25,3,0.02,1,"""Closed""",11
321559,3,300,2,0.25,3,0.02,1,"""Closed""",13
321572,3,300,2,0.25,3,0.02,1,"""Closed""",8
321885,3,300,2,0.25,3,0.02,1,"""Closed""",15
321918,3,300,2,0.25,3,0.02,1,"""Closed""",5
322021,3,300,2,0.25,3,0.02,1,"""Closed""",7
322031,3,300,2,0.25,3,0.02,1,"""Closed""",10
322038,3,300,2,0.25,3,0.02,1,"""Closed""",9
322090,3,300,2,0.25,3,0.02,1,"""Closed""",12
322304,3,300,2,0.25,3,0.02,1,"""Closed""",10
322357,3,300,2,0.25,3,0.02,1,"""Closed""",13
322717,3,300,2,0.25,3,0.02,1,"""Closed""",12
322730,3,300,2,0.25,3,0.02,1,"""Closed""",14
322826,3,300,2,0.25,3,0.02,1,"""Closed""",4
322846,3,300,2,0.25,3,0.02,1,"""Closed""",9
322854,3,300,2,0.25,3,0.02,1,"""Closed""",13
323023,3,300,2,0.25,3,0.02,1,"""Closed""",13
323064,3,300,2,0.25,3,0.02,1,"""Closed""",7
323083,3,300,2,0.25,3,0.02,1,"""Closed""",18
323460,3,300,2,0.25,3,0.02,1,"""Closed""",10
323575,3,300,2,0.25,3,0.02,1,"""Normal""",27
323580,3,300,2,0.25,3,0.02,1,"""Closed""",4
323645,3,300,2,0.25,3,0.02,1,"""Closed""",5
323683,3,300,2,0.25,3,0.02,1,"""Normal""",38
323818,3,300,2,0.25,3,0.02,1,"""Normal""",24
323882,3,300,2,0.25,3,0.02,1,"""Normal""",41
323935,3,300,2,0.25,3,0.02,1,"""Normal""",26
324229,3,300,2,0.25,3,0.02,1,"""Normal""",15
324334,3,300,2,0.25,3,0.02,1,"""Normal""",33
324380,3,300,2,0.25,3,0.02,1,"""Normal""",27
324447,3,300,2,0.25,3,0.02,1,"""Normal""",19
324547,3,300,2,0.25,3,0.02,1,"""Normal""",33
324628,3,300,2,0.25,3,0.02,1,"""Normal""",23
324705,3,300,2,0.25,3,0.02,1,"""Normal""",37
324743,3,300,2,0.25,3,0.02,1,"""Normal""",27
325041,3,300,2,0.25,3,0.02,1,"""Normal""",26
325144,3,300,2,0.25,3,0.02,1,"""Normal""",28
